,marketCap,beta,returnOnEquity,returnOnAssets,profitMargins,grossMargins,ebitdaMargins,debtToEquity,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,CAGR,Volatility,Mean_Return,Sharpe_Ratio,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Technology,sector_Utilities,industry_Aluminum,industry_Asset Management,industry_Auto Manufacturers,industry_Auto Parts,industry_Banks - Regional,industry_Building Materials,industry_Credit Services,industry_Drug Manufacturers - Specialty & Generic,industry_Engineering & Construction,industry_Household & Personal Products,industry_Information Technology Services,industry_Insurance - Life,industry_Insurance Brokers,industry_Medical Care Facilities,industry_Oil & Gas Integrated,industry_Oil & Gas Refining & Marketing,industry_Packaged Foods,industry_Software - Infrastructure,industry_Steel,industry_Telecom Services,industry_Thermal Coal,industry_Tobacco,industry_Utilities - Independent Power Producers,industry_Utilities - Regulated Electric,industry_Utilities - Regulated Gas,industry_Utilities - Renewable,region_US,region_None
31,0.034487860368594546,0.7737142857142857,0.15817710131968424,0.24010230916099276,0.564926468242575,0.17745,0.2014820325872641,0.08544342259854962,1.0,0.8888888888888888,0.2222222222222222,0.7777777777777777,0.8888888888888888,0.5787642754946811,0.3587265639887781,0.574053587502109,0.6313623057093632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,0.05217516419475286,0.9337142857142857,0.15817710131968424,0.24010230916099276,0.5312310564009315,0.13471,0.16001126687322603,0.25337951896717037,0.8888888888888888,0.7777777777777777,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.6699996367582461,0.2869004912259746,0.6491331211542931,0.7828522722686302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0.1399356575426862,0.6445714285714286,0.11063147508633447,0.1468352498288843,0.6010623026126902,0.44778,0.40621411392542195,0.43122121838242244,0.5555555555555556,0.7777777777777777,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.5544546392051011,0.20001114540139875,0.5238480593495789,0.6945174195093833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,0.06900063233847564,0.956,0.047021452577701045,0.13141683778234084,0.6300044661371104,0.88827,0.9671527853010639,1.0,0.5555555555555556,1.0,0.1111111111111111,0.0,0.7777777777777777,0.0,0.9502579397178772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35,0.03918784914465685,0.7108571428571429,0.15817710131968424,0.24010230916099276,0.5486888697483012,0.35639,0.32296925443633134,0.5001721832840417,0.1111111111111111,0.6666666666666665,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.4787265944557543,0.2862410806983723,0.458588029572957,0.5373452813855837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,0.2688697015657079,0.6045714285714285,0.244989516526887,0.35494794481069203,0.6349730516476856,0.50653,0.32919853530648063,0.01210009588245621,0.2222222222222222,0.4444444444444445,0.2222222222222222,0.7777777777777777,0.3333333333333333,0.22489171502994426,0.01975474850007769,0.12629225371115338,0.13355410061886616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0.09831698345841572,0.5468571428571428,1.0,0.8004250873590546,0.612028264267713,0.54705,0.3319394188893463,0.036212507933935635,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3195780157054456,0.022189218105242436,0.24374449071128318,0.36762768888063246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,0.044907266413657235,0.7177142857142857,0.15817710131968424,0.24010230916099276,0.5956231856317988,0.39445,0.27817261066452886,0.09596348363921188,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.42148266117162514,0.053598346676950626,0.3640628278168227,0.574548009668738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0.017285700442430843,0.6445714285714286,0.15675875678342377,0.25033322526027596,0.6126423581203942,0.47232,0.2877277858427405,0.03861294548204567,0.0,0.5555555555555556,1.0,0.0,0.6666666666666665,0.18029984670830695,0.07338918537669181,0.07382741050133132,0.031684946415015125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,0.03158708071376214,0.5582857142857143,0.15817710131968424,0.24010230916099276,0.6004163077806488,0.5276,0.30425973392845534,0.11364771975313644,0.4444444444444445,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.3544144400870146,0.1579574037967465,0.3011150077038961,0.3901666949621363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
