Date,Close_ADANIENT,Close_ADANIGREEN,Close_AXISBANK,Close_BAJFINANCE,Close_BOSCHLTD,Close_BRITANNIA,Close_CIPLA,Close_DABUR,Close_DIVISLAB,Close_DRREDDY,Close_GODREJCP,Close_HCLTECH,Close_HDFCBANK,Close_HEROMOTOCO,Close_HINDUNILVR,Close_ICICIBANK,Close_INFY,Close_KOTAKBANK,Close_LTIM,Close_LUPIN,Close_MARUTI,Close_NESTLEIND,Close_NTPC,Close_PAYTM,Close_RELIANCE,Close_SBIN,Close_SUNPHARMA,Close_TATAMOTORS,Close_TCS,Close_TECHM,Close_YESBANK
2022-11-09,3991.55224609375,2215.5,871.3915405273438,703.4830322265625,16364.1025390625,3999.805908203125,1099.153076171875,538.1787719726562,3237.624267578125,889.0061645507812,789.0250244140625,937.539794921875,725.7693481445312,2385.4892578125,2393.21533203125,888.5028686523438,1407.1802978515625,1887.5948486328125,4640.91943359375,683.994873046875,8984.2138671875,987.4342041015625,158.33929443359375,643.6500244140625,1188.7171630859375,582.1678466796875,984.4253540039062,425.4890441894531,2944.54150390625,937.8919067382812,16.549999237060547
2022-11-10,3986.609619140625,2176.0,841.4707641601562,686.85107421875,15974.3720703125,3960.816650390625,1092.2432861328125,537.9359741210938,3225.8466796875,891.8585205078125,794.2055053710938,936.64990234375,733.6605224609375,2440.369384765625,2397.794189453125,888.6980590820312,1398.567138671875,1906.287353515625,4665.33837890625,708.7240600585938,8832.51171875,980.407470703125,157.1522216796875,626.9000244140625,1174.337646484375,572.8993530273438,981.6087036132812,404.90960693359375,2935.019287109375,930.9627685546875,16.5
2022-11-11,4003.186279296875,2196.699951171875,848.4523315429688,694.3694458007812,15931.5234375,3926.33056640625,1091.3673095703125,537.1590576171875,3210.78125,889.898193359375,793.04345703125,970.6466064453125,775.2334594726562,2400.783447265625,2387.73046875,884.6483154296875,1462.026123046875,1893.2772216796875,4852.9111328125,735.9656372070312,8823.0947265625,987.560546875,156.5586700439453,632.0,1201.4078369140625,568.690673828125,984.4253540039062,416.0097351074219,3036.0078125,965.2437744140625,16.850000381469727
2022-11-14,4016.86669921875,2178.550048828125,848.75146484375,691.8436889648438,15981.6875,3931.40771484375,1099.25048828125,537.2562255859375,3215.001220703125,855.4349365234375,818.1226806640625,978.078125,777.1099853515625,2418.68701171875,2344.56494140625,873.3285522460938,1476.179931640625,1916.9046630859375,4946.64990234375,748.2809448242188,8886.0078125,975.0571899414062,156.5586700439453,638.5499877929688,1195.5875244140625,560.4151611328125,987.6791381835938,426.0293273925781,3053.90673828125,971.3067626953125,17.100000381469727
2022-11-15,4052.06689453125,2196.949951171875,856.38134765625,691.8386840820312,16047.6240234375,3965.3193359375,1088.788330078125,534.8767700195312,3264.958251953125,869.1672973632812,821.8505859375,982.4390258789062,779.0105590820312,2456.788330078125,2344.27880859375,889.673828125,1484.281005859375,1906.5364990234375,4927.220703125,742.4189453125,8895.572265625,974.5883178710938,157.1522216796875,626.5,1190.2236328125,568.2650146484375,986.853515625,429.4183044433594,3051.25244140625,972.7654418945312,17.049999237060547
2022-11-16,3951.009765625,2110.14990234375,853.139892578125,678.9684448242188,15842.640625,3957.79931640625,1091.172607421875,534.1969604492188,3228.84033203125,878.4398193359375,818.9940795898438,983.5958862304688,785.6988525390625,2464.615234375,2363.69140625,891.5279541015625,1492.475341796875,1959.87255859375,4843.3642578125,728.7242431640625,8869.115234375,976.6463012695312,155.18894958496094,601.4500122070312,1183.3990478515625,567.2247314453125,989.3787231445312,423.9173583984375,3072.08203125,972.6743774414062,17.049999237060547
2022-11-17,4012.47314453125,2102.60009765625,855.9324951171875,678.9684448242188,15869.767578125,3951.764404296875,1089.5181884765625,535.99365234375,3229.036376953125,866.7364501953125,812.2643432617188,972.3377685546875,778.6016235351562,2468.708984375,2346.66357421875,897.5781860351562,1478.1353759765625,1944.5694580078125,4730.10107421875,725.2266235351562,8724.935546875,971.4514770507812,153.6822509765625,539.7999877929688,1186.45751953125,566.5626831054688,984.2310180664062,415.6659240722656,3066.26806640625,965.1070556640625,16.950000762939453
2022-11-18,4014.12060546875,2085.39990234375,856.929931640625,668.771728515625,15710.43359375,3933.419189453125,1072.8760986328125,532.6915893554688,3226.435791015625,864.3349609375,812.3128051757812,981.7713623046875,776.5567016601562,2449.95068359375,2369.271728515625,898.1148071289062,1483.722412109375,1953.5419921875,4697.3828125,710.39892578125,8590.5634765625,968.2490844726562,151.44508361816406,547.0,1185.818359375,570.0147705078125,980.5888061523438,416.3044128417969,3061.186279296875,967.2039794921875,16.850000381469727
2022-11-21,3996.196044921875,2003.300048828125,867.7511596679688,657.703369140625,15541.078125,3946.83056640625,1074.8712158203125,534.9253540039062,3205.431884765625,852.7295532226562,812.4095458984375,974.963134765625,768.5933227539062,2408.8359375,2386.156005859375,899.1395874023438,1460.2569580078125,1938.1392822265625,4573.56689453125,710.2511596679688,8607.21484375,960.3087768554688,150.1209716796875,537.0,1164.477294921875,565.6641235351562,974.3242797851562,413.6521911621094,3006.29736328125,950.56494140625,16.649999618530273
2022-11-22,4028.30029296875,1986.0999755859375,867.7511596679688,658.2893676757812,15602.6474609375,3982.802001953125,1074.530517578125,530.7007446289062,3244.347412109375,855.2094116210938,815.3629760742188,981.9939575195312,767.4625854492188,2416.032958984375,2399.79736328125,901.3839721679688,1475.9471435546875,1933.8026123046875,4563.30078125,709.1181640625,8615.515625,953.1069946289062,152.5408477783203,476.79998779296875,1170.9365234375,566.6099243164062,981.074462890625,417.1885070800781,3035.09228515625,957.9043579101562,17.049999237060547
2022-11-23,3897.78515625,2036.5,872.388916015625,667.6441650390625,15816.8935546875,3980.454833984375,1078.3260498046875,535.508056640625,3238.802001953125,863.6685180664062,821.22119140625,981.9939575195312,769.45947265625,2392.10205078125,2391.83203125,905.0433959960938,1474.177978515625,1947.36083984375,4549.771484375,708.428466796875,8674.498046875,950.755126953125,153.4539794921875,452.3999938964844,1167.28466796875,574.6962890625,988.4075927734375,416.54998779296875,3029.003662109375,951.8870239257812,16.850000381469727
2022-11-24,3915.560302734375,2043.050048828125,876.2286987304688,666.7874755859375,15808.009765625,4014.989501953125,1066.0150146484375,537.6446533203125,3244.15087890625,865.2760009765625,835.4552612304688,1005.3112182617188,781.9697875976562,2404.922119140625,2431.7060546875,916.1679077148438,1517.616943359375,1938.886962890625,4745.02001953125,708.4777221679688,8706.1484375,959.033203125,154.77806091308594,441.1000061035156,1177.3504638671875,576.3040771484375,1005.3560791015625,415.9114990234375,3094.78759765625,974.9080200195312,16.950000762939453
2022-11-25,3895.58837890625,2023.949951171875,885.4044189453125,664.43896484375,16091.421875,4007.804931640625,1075.7471923828125,540.5095825195312,3280.71044921875,866.109130859375,832.1146240234375,1004.0651245117188,778.3610229492188,2436.455810546875,2420.545166015625,907.824462890625,1523.0643310546875,1922.4874267578125,4738.064453125,709.1181640625,8757.0244140625,949.0178833007812,155.00631713867188,465.20001220703125,1194.9254150390625,574.4598999023438,1004.1420288085938,425.5382080078125,3103.48583984375,984.80029296875,16.950000762939453
2022-11-28,3880.6591796875,1990.699951171875,889.3440551757812,667.3881225585938,16126.578125,4035.92041015625,1072.2435302734375,542.5004272460938,3313.001220703125,862.9529418945312,826.9827270507812,995.6994018554688,769.9887084960938,2504.24609375,2408.859375,914.7530517578125,1511.657470703125,1922.23828125,4740.94287109375,722.8128662109375,8723.9169921875,962.9207153320312,155.59986877441406,461.5,1235.9874267578125,575.5947875976562,1005.0161743164062,425.5873107910156,3108.61328125,982.1105346679688,17.149999618530273
2022-11-29,3872.920166015625,2012.050048828125,890.1917114257812,663.124267578125,15957.0791015625,4105.18115234375,1091.1240234375,576.0061645507812,3310.2041015625,873.0193481445312,838.2149658203125,1004.732421875,768.8338623046875,2544.5068359375,2512.837646484375,923.8770751953125,1516.9185791015625,1919.6461181640625,4712.97509765625,740.3499145507812,8650.904296875,977.7784423828125,155.37156677246094,483.8999938964844,1238.110107421875,575.5474853515625,1019.6823120117188,425.4890441894531,3110.53564453125,979.6947021484375,17.049999237060547
2022-11-30,3912.364501953125,2116.5,898.8687133789062,661.824462890625,16155.83984375,4178.8955078125,1109.1285400390625,571.3931274414062,3341.611083984375,879.6454467773438,853.5143432617188,997.4794921875,773.934326171875,2565.783935546875,2560.67724609375,929.8785400390625,1522.412353515625,1941.080322265625,4642.359375,754.7835083007812,8712.9951171875,980.8228759765625,157.2435302734375,481.70001220703125,1246.85205078125,569.7783203125,1015.9915771484375,431.6285095214844,3104.5390625,981.9282836914062,17.149999618530273
2022-12-01,3909.568603515625,2113.550048828125,901.4618530273438,664.4635620117188,16188.1435546875,4216.2080078125,1094.7734375,569.8876953125,3345.88037109375,877.1361694335938,849.4473266601562,1011.3628540039062,779.2511596679688,2583.687744140625,2540.168212890625,917.4852905273438,1543.0377197265625,1928.3695068359375,4642.359375,758.9214477539062,8697.4609375,974.2942504882812,157.2435302734375,501.04998779296875,1243.1773681640625,575.121826171875,1016.3800048828125,430.4988708496094,3182.225830078125,1004.2655639648438,17.049999237060547
2022-12-02,3916.9580078125,2062.300048828125,902.7584838867188,657.3735961914062,16287.810546875,4246.52734375,1084.506103515625,574.1123657226562,3318.595703125,884.2033081054688,853.7079467773438,1010.6065063476562,773.2847290039062,2537.4892578125,2494.61767578125,908.1172485351562,1525.1593017578125,1924.880126953125,4642.359375,764.5372924804688,8559.30078125,959.798583984375,157.1978759765625,536.9500122070312,1242.6522216796875,574.6016845703125,1010.1152954101562,427.69927978515625,3148.806884765625,1016.3460693359375,17.399999618530273
2022-12-05,3924.8466796875,2042.0999755859375,896.8241577148438,655.866943359375,16340.4443359375,4218.22021484375,1085.479248046875,570.1790771484375,3306.425537109375,878.1261596679688,854.5310668945312,1006.4237060546875,776.0994873046875,2543.967041015625,2499.1494140625,911.0447998046875,1526.8818359375,1932.5067138671875,4773.66015625,758.724365234375,8536.193359375,959.8471069335938,159.9373016357422,523.3499755859375,1224.529296875,583.8229370117188,1009.5325317382812,421.1668701171875,3136.675537109375,1002.6699829101562,17.450000762939453
2022-12-06,4026.103759765625,2063.300048828125,902.259765625,659.6187133789062,16423.623046875,4238.3369140625,1079.88330078125,575.5205688476562,3293.715087890625,857.503173828125,857.6780395507812,997.61279296875,775.2334594726562,2518.011474609375,2532.250244140625,900.3593139648438,1501.8802490234375,1929.31640625,4620.29150390625,756.3106079101562,8463.6669921875,967.5687866210938,159.9829559326172,514.6500244140625,1228.0672607421875,575.92578125,1003.8506469726562,419.54608154296875,3099.549072265625,992.6868286132812,17.5
2022-12-07,3993.649658203125,2032.699951171875,912.2333374023438,652.3958129882812,16236.693359375,4208.83154296875,1075.698486328125,584.8925170898438,3276.392333984375,855.0134887695312,869.68505859375,984.21875,774.8965454101562,2482.698974609375,2582.61767578125,899.8714599609375,1494.9896240234375,1905.5892333984375,4497.529296875,758.52734375,8407.1611328125,967.5565795898438,156.92391967773438,509.8999938964844,1209.9443359375,574.1287841796875,988.5046997070312,412.66986083984375,3095.2001953125,982.8858032226562,17.450000762939453
2022-12-08,4019.313232421875,2052.699951171875,936.8681030273438,648.1369018554688,16583.765625,4210.12548828125,1077.839599609375,586.9805908203125,3226.53369140625,853.9744873046875,872.88037109375,980.1694946289062,779.2511596679688,2481.484375,2580.80517578125,909.3858032226562,1508.631103515625,1891.1837158203125,4373.9521484375,743.6996459960938,8430.025390625,962.429931640625,155.55422973632812,508.20001220703125,1209.373779296875,578.4793701171875,952.6165161132812,409.8211975097656,3067.68701171875,979.3300170898438,17.75
2022-12-09,3991.153076171875,2053.449951171875,931.2330322265625,641.7855224609375,16642.669921875,4224.8779296875,1078.2288818359375,581.493408203125,3213.382080078125,863.9526977539062,894.3283081054688,914.4451904296875,784.8087158203125,2475.456787109375,2596.831298828125,907.4342041015625,1461.28125,1882.26123046875,4223.27001953125,740.3991088867188,8362.693359375,983.6365356445312,154.77806091308594,544.5999755859375,1191.0452880859375,583.0663452148438,964.3201904296875,405.9901428222656,3014.766845703125,943.909423828125,19.700000762939453
2022-12-12,4011.025146484375,2024.050048828125,936.1699829101562,640.7072143554688,16516.548828125,4246.19189453125,1067.4261474609375,585.086669921875,3276.932373046875,872.8037719726562,866.9736938476562,915.24609375,790.9194946289062,2493.405029296875,2592.0615234375,907.824462890625,1440.702392578125,1860.029541015625,4155.34130859375,740.8917846679688,8407.7431640625,995.5713500976562,154.23013305664062,528.75,1192.871337890625,579.803466796875,959.02685546875,406.8251037597656,3008.99853515625,940.9918212890625,21.100000381469727
2022-12-13,4054.463623046875,2021.4000244140625,942.1041870117188,651.8936157226562,16700.53125,4240.4443359375,1080.17529296875,577.074462890625,3293.371826171875,873.9603881835938,849.0116577148438,929.7526245117188,793.1088256835938,2482.609130859375,2585.431884765625,910.4105224609375,1463.9351806640625,1862.77099609375,4142.7236328125,732.9114379882812,8369.8310546875,990.7579956054688,154.50408935546875,539.4000244140625,1198.3037109375,583.3027954101562,966.0685424804688,411.0981750488281,3050.794677734375,953.4369506835938,23.950000762939453
2022-12-14,4050.06982421875,2018.1500244140625,939.9100341796875,655.3499755859375,16709.12890625,4224.30322265625,1082.9002685546875,570.1790771484375,3330.962158203125,883.056396484375,859.03369140625,939.9873657226562,799.8211669921875,2471.72314453125,2560.963623046875,899.4810180664062,1470.68603515625,1867.45654296875,4262.9912109375,747.5420532226562,8390.1201171875,974.9745483398438,156.69564819335938,529.2000122070312,1193.9669189453125,591.5782470703125,971.507568359375,410.5087585449219,3081.237548828125,971.0787353515625,22.100000381469727
2022-12-15,4038.03662109375,2024.9000244140625,935.6712646484375,652.41552734375,16782.76171875,4277.70947265625,1072.292236328125,569.98486328125,3303.08837890625,876.0775756835938,874.5750122070312,927.6611328125,785.1695556640625,2492.865478515625,2540.549560546875,886.8438720703125,1434.463623046875,1857.4873046875,4155.6767578125,739.7587890625,8334.34375,959.1498413085938,157.1522216796875,531.7000122070312,1177.008056640625,582.546142578125,973.4015502929688,409.33001708984375,3026.073974609375,932.46728515625,22.450000762939453
2022-12-16,3975.17578125,2044.25,932.6292724609375,649.6090087890625,16598.3984375,4257.83154296875,1060.224365234375,563.0408935546875,3265.252685546875,844.7411499023438,868.3777465820312,916.3585815429688,788.9467163085938,2451.480712890625,2548.228759765625,880.208251953125,1417.423095703125,1834.9068603515625,4160.52197265625,718.527099609375,8238.85546875,959.1911010742188,155.05198669433594,528.0,1171.1876220703125,570.6294555664062,965.09716796875,414.1433410644531,2966.698486328125,930.6893310546875,21.200000762939453
2022-12-19,4069.542236328125,2062.050048828125,943.699951171875,658.4813842773438,16655.06640625,4336.19189453125,1067.2801513671875,572.0729370117188,3283.8515625,861.7865600585938,877.7704467773438,919.5625,791.4006958007812,2501.637451171875,2592.87255859375,884.5507202148438,1403.5953369140625,1852.452880859375,4195.3017578125,717.83740234375,8353.4697265625,975.8566284179688,156.87828063964844,523.5,1186.5716552734375,571.6697998046875,959.5609741210938,410.60699462890625,2931.723876953125,936.0684814453125,21.399999618530273
2022-12-20,4159.41455078125,2061.64990234375,947.2406005859375,654.1337890625,16722.857421875,4319.47607421875,1061.927490234375,562.7982177734375,3289.446044921875,856.6307373046875,866.24755859375,916.40283203125,785.9393920898438,2494.39501953125,2551.3291015625,887.7222290039062,1403.5489501953125,1841.4366455078125,4185.32373046875,715.2265625,8276.283203125,978.4758911132812,155.00631713867188,526.75,1196.843017578125,571.6697998046875,959.949462890625,403.2396545410156,2970.08642578125,928.0910034179688,21.299999237060547
2022-12-21,3896.43701171875,1968.25,929.8367309570312,642.6962890625,16541.390625,4233.068359375,1097.79052734375,560.6129760742188,3453.547607421875,864.0409545898438,856.3223266601562,925.8812866210938,778.3369750976562,2480.809814453125,2543.36376953125,870.6937866210938,1405.643798828125,1809.036376953125,4244.85791015625,740.2513427734375,8107.39599609375,987.1572875976562,153.3626708984375,517.0999755859375,1179.8155517578125,561.2191162109375,976.703857421875,395.4793701171875,2992.609375,935.4759521484375,19.850000381469727
2022-12-22,3863.084228515625,1980.75,917.120361328125,639.1463623046875,16383.2470703125,4206.8203125,1092.38916015625,561.0985717773438,3431.120849609375,852.6119384765625,863.1005249023438,924.7687377929688,775.66650390625,2454.04443359375,2523.47412109375,869.1324462890625,1417.2835693359375,1820.4512939453125,4200.96337890625,754.9805297851562,8091.81201171875,986.7879638671875,151.49070739746094,506.54998779296875,1176.7569580078125,561.2191162109375,981.6087036132812,387.4735412597656,2984.507080078125,926.17626953125,18.950000762939453
2022-12-23,3637.053955078125,1809.050048828125,904.20458984375,627.71875,16008.623046875,4149.7744140625,1089.177490234375,549.54150390625,3433.6240234375,845.0057983398438,845.7194213867188,917.2040405273438,768.7376098632812,2372.30908203125,2500.34130859375,857.6663818359375,1394.051025390625,1816.36376953125,4093.55224609375,745.5715942382812,7904.671875,978.3397216796875,148.84259033203125,476.1000061035156,1142.245849609375,542.8711547851562,972.7702026367188,371.65826416015625,2955.80322265625,907.8506469726562,17.450000762939453
2022-12-26,3711.498779296875,1876.8499755859375,926.2462768554688,633.5384521484375,16418.77734375,4191.39697265625,1067.1341552734375,549.7843627929688,3365.264404296875,832.8809204101562,855.0150756835938,918.1830444335938,784.0387573242188,2416.798095703125,2496.859375,871.620849609375,1398.9859619140625,1807.9896240234375,4172.611328125,731.2365112304688,8016.51953125,966.9078979492188,151.26243591308594,504.3500061035156,1152.2203369140625,564.7184448242188,971.3132934570312,377.9941711425781,2978.28076171875,912.63720703125,19.600000381469727
2022-12-27,3764.323974609375,1908.699951171875,929.7369995117188,640.5299072265625,16362.154296875,4185.5537109375,1066.5015869140625,556.9710693359375,3412.66943359375,833.322021484375,860.8248901367188,922.3214721679688,784.832763671875,2431.23779296875,2473.774658203125,878.8908081054688,1410.5791015625,1815.3170166015625,4212.427734375,730.743896484375,8063.75390625,961.0037231445312,150.8515167236328,512.8499755859375,1161.64697265625,569.2581787109375,971.410400390625,387.1788330078125,2984.323486328125,920.4324340820312,20.149999618530273
2022-12-28,3792.33447265625,1897.8499755859375,922.2568359375,637.713623046875,16426.4765625,4201.5517578125,1056.720703125,552.7464599609375,3382.4892578125,833.6944580078125,867.699951171875,921.5203247070312,784.2072143554688,2426.06494140625,2464.569091796875,877.23193359375,1406.2025146484375,1814.51953125,4156.34765625,722.0739135742188,8175.98974609375,964.2886352539062,151.44508361816406,535.5499877929688,1161.532958984375,568.4542236328125,966.408447265625,384.3792419433594,2982.126220703125,926.541015625,20.149999618530273
2022-12-29,3805.21630859375,1910.25,932.0807495117188,641.1405029296875,16234.369140625,4165.484375,1058.4239501953125,544.7827758789062,3348.97216796875,835.2333374023438,857.9684448242188,929.5302124023438,789.7406616210938,2449.09619140625,2449.735595703125,886.112060546875,1413.09326171875,1813.1737060546875,4240.97216796875,725.27587890625,8190.310546875,962.5587158203125,152.26687622070312,527.2000122070312,1161.0078125,578.6212158203125,971.7988891601562,379.0747375488281,2992.792724609375,923.76025390625,20.149999618530273
2022-12-30,3852.898681640625,1931.800048828125,931.2828369140625,647.4722290039062,16402.673828125,4126.35205078125,1047.134521484375,545.2683715820312,3349.95361328125,830.7147827148438,846.3487548828125,924.9468994140625,783.4132690429688,2464.07568359375,2443.057861328125,869.3275146484375,1404.3868408203125,1821.6475830078125,4188.3935546875,722.862060546875,8150.3095703125,952.74267578125,151.99295043945312,531.0,1162.7882080078125,580.418212890625,972.62451171875,381.0885314941406,2981.759765625,926.6777954101562,20.600000381469727
2023-01-02,3835.77294921875,1888.699951171875,939.112060546875,645.3599853515625,16312.84375,4111.6953125,1042.268310546875,545.3655395507812,3310.15478515625,830.2246704101562,865.182373046875,925.0802001953125,783.6778564453125,2443.427978515625,2440.530029296875,880.6473388671875,1419.099365234375,1819.4542236328125,4146.849609375,722.024658203125,8158.755859375,950.5825805664062,153.40834045410156,532.0999755859375,1175.8896484375,578.9995727539062,968.3509521484375,387.81732177734375,2986.109375,920.3868408203125,21.649999618530273
2023-01-03,3825.537353515625,1892.949951171875,959.7574462890625,650.52978515625,16278.736328125,4063.509765625,1047.0858154296875,544.6856689453125,3330.1279296875,830.8715209960938,864.4560546875,926.7711791992188,788.8023681640625,2447.476806640625,2424.933349609375,879.5739135742188,1417.749267578125,1827.23046875,4172.80224609375,727.04931640625,8138.8046875,958.6370849609375,153.04306030273438,535.4500122070312,1167.28466796875,579.1886596679688,980.1032104492188,386.9332580566406,3031.796875,933.424560546875,22.049999237060547
2023-01-04,3821.642822265625,1860.5,954.9202880859375,647.05859375,16016.17578125,4056.9482421875,1038.326904296875,543.7144165039062,3371.889404296875,833.8414916992188,860.5345458984375,922.5439453125,774.7042236328125,2437.490478515625,2419.257080078125,877.3782958984375,1391.909423828125,1815.16748046875,4104.490234375,723.748779296875,8177.6884765625,948.5586547851562,152.12994384765625,540.2999877929688,1149.7095947265625,572.3790893554688,975.2468872070312,378.7800598144531,3034.817626953125,930.2335815429688,21.350000381469727
2023-01-05,3824.38916015625,1860.0,947.0410766601562,600.683349609375,16158.0263671875,4131.8603515625,1059.2025146484375,556.2427368164062,3397.7021484375,842.4671020507812,887.4534301757812,929.2185668945312,769.72412109375,2489.53662109375,2464.66455078125,857.9102783203125,1373.658203125,1814.7188720703125,4087.4599609375,731.876953125,8214.873046875,961.0037231445312,155.143310546875,541.5,1147.6553955078125,572.2846069335938,986.999267578125,380.05706787109375,3031.5673828125,922.34716796875,21.450000762939453
2023-01-06,3818.846923828125,1838.25,937.4166870117188,588.901123046875,16214.0791015625,4175.78173828125,1047.5238037109375,536.9161987304688,3371.251220703125,837.419189453125,888.3732299804688,919.1619262695312,767.1738891601562,2467.404541015625,2457.74853515625,849.078857421875,1348.796142578125,1781.321533203125,4027.398193359375,727.1971435546875,8139.09521484375,966.3125610351562,154.32147216796875,551.3499755859375,1158.0863037109375,568.0759887695312,979.7147827148438,375.24371337890625,2940.421630859375,899.0980834960938,21.100000381469727
